SNID,PROB_SNNTRAINV19_z_TRAINDES_V19
1301762,0.0022
1249921,0.0000
1346588,0.0000
1795052,0.9999
1263572,0.0000
1886084,0.0000
1277971,0.0000
1847079,1.0000
1276206,0.0000
1916081,0.0000
1897322,0.0000
1311925,0.0000
1926231,0.0000
1900671,0.0000
1319755,0.0000
1265684,0.0000
1300852,0.0003
1283271,0.0000
1258125,0.0000
1343542,0.9996
1325702,0.0000
1267184,0.9089
1904400,0.0000
1891241,1.0000
1275629,0.0044
1466062,0.0000
1876711,0.0000
1334530,0.9875
1934286,0.0000
1253352,0.0000
1262239,0.0000
1307478,0.0000
1880472,0.0000
1334448,0.9999
1872161,0.0000
1296155,0.0000
1246786,0.0000
1894223,0.4570
1280081,0.0000
1530191,0.9979
1282944,0.0000
1955114,0.0000
1305364,0.0001
1344636,0.0002
1253907,0.0000
1309244,0.9850
1320043,0.0000
1297298,0.0000
1339392,1.0000
1283035,0.0000
1247974,0.0000
1642134,0.0003
1284894,0.0000
1267423,0.0000
1290744,0.0000
1302110,0.7882
1644321,0.0000
1900739,0.0000
1913281,0.0000
1248840,0.0000
1698026,0.0005
1901866,0.0000
1297376,0.0000
1310263,0.9994
1335511,0.0000
1878658,0.0000
1552039,0.0000
1249348,0.0086
1247230,0.0000
1659044,0.0011
1345336,0.0000
1309743,0.0000
1266337,0.9992
1340854,0.0000
1290899,0.0000
1283033,0.0000
1895054,0.0000
1918019,0.0038
1249110,0.0000
1421182,0.0000
1300295,0.0013
1247854,0.0000
1281401,0.9101
1255358,0.0000
1290807,0.0000
1337796,0.0000
1256843,0.0000
1784073,0.0000
1289949,0.0000
1329403,0.6578
1249058,0.0000
1457059,0.9546
1306366,0.9998
1901977,0.0000
1921115,0.0000
1254570,0.1601
1777336,0.0000
1286421,0.0000
1288033,0.9065
1266993,0.9996
1309691,0.0000
1256155,0.0000
1663175,0.0000
1876453,0.0000
1289412,0.0000
1330809,0.0000
1258997,0.0000
1290125,0.0000
1904340,0.0000
1280393,0.0000
1448114,0.0000
1655083,0.0000
1282435,0.0000
1290185,0.0000
1264608,0.0000
1327043,0.0000
1310524,0.0000
1293185,0.8303
1305121,0.0000
1337862,0.0000
1308756,0.0000
1774102,0.9971
1387134,0.1558
1307175,0.0000
1907098,0.0000
1296416,0.0000
1289921,0.0000
1306738,0.0000
1904274,0.0000
1292492,0.0000
1900951,0.0000
1861457,0.0000
1254566,0.9803
1522057,0.0000
1297041,0.0000
1251353,0.0003
1316442,0.0000
1331887,0.9977
1314073,0.0000
1317067,0.0000
1345142,0.8268
1258280,0.0000
1329571,0.0000
1325066,0.0000
1950131,0.9309
1254555,0.0000
1879413,0.0000
1449074,1.0000
1259345,0.0000
1281146,0.0000
1282107,0.0000
1898252,0.9999
1254009,0.0000
1933214,0.0000
1372045,0.9826
1310987,0.0000
1296088,0.0000
1265927,0.0398
1531042,0.0000
1249293,0.0000
1531145,1.0000
1293092,0.0000
1328947,0.0000
1780226,0.0000
1898283,0.0000
1484053,1.0000
1389143,0.0000
1250584,0.0000
1277627,0.0000
1434203,1.0000
1252560,0.0000
1896067,0.0380
1366711,0.0001
1305528,0.0000
1701083,0.0000
1334253,1.0000
1250524,0.0000
1289386,0.0000
1348400,0.0000
1279521,0.0000
1292306,0.0000
1700125,0.0000
1652067,0.0000
1349432,0.0000
1311804,0.0000
1443021,0.0000
1287783,0.0000
1265131,0.0000
1339685,0.0000
1335458,0.0000
1246548,0.0000
1277720,0.0000
1887044,0.0069
1642086,0.0000
1860025,1.0000
1326480,0.0000
1331114,0.0000
1366156,0.9853
1833166,0.0000
1292288,0.0000
1340840,0.0000
1255845,0.0027
1332371,0.0000
1928178,0.0000
1292806,0.0000
1676126,0.0000
1347248,0.9454
1260335,0.0000
1931103,0.0000
1250557,0.0000
1255625,0.0000
1300220,0.0000
1264591,0.0000
1262588,0.1489
1408045,0.0000
1344623,0.0000
1291926,0.0000
1307028,0.0000
1778066,0.0009
1255999,0.0187
1282124,0.0319
1277757,0.0000
1279450,0.9998
1381057,0.0000
1250684,0.0000
1900631,0.0000
1331836,1.0000
1274682,0.0000
1297938,0.0000
1250247,0.0044
1908558,0.0000
1889025,0.0000
1265256,0.0000
1443081,0.9970
1297349,0.0000
1901093,0.0000
1340717,0.0000
1889158,0.0000
1292333,0.0000
1418141,0.0000
1294678,0.0000
1282137,0.0000
1333427,0.0000
1897172,0.0000
1292800,0.9185
1626047,0.0000
1324919,0.0000
1322902,0.0000
1304615,0.0312
1383041,0.0000
1305092,0.0000
1811031,0.0000
1263849,0.0000
1255520,0.0000
1298799,0.0000
1297442,0.0000
1857019,0.0000
1776344,0.0000
1338368,0.8795
1523049,0.0000
1329273,0.0000
1281523,0.0000
1286176,0.0000
1880616,0.0027
1936030,0.0000
1503024,0.9999
1254329,0.0000
1644207,0.9872
1251603,0.9999
1296878,0.0000
1309808,0.0000
1303523,0.0001
1641386,0.0000
1277988,0.0000
1915144,0.0001
1367403,0.0000
1326244,0.0003
1288889,0.0000
1323710,0.0000
1251064,0.0000
1273044,0.0000
1273039,0.0004
1313004,0.0000
1301116,0.0000
1452054,0.0001
1656089,0.0000
1878221,0.0001
1254070,1.0000
1335759,0.0000
1297386,0.0000
1319776,0.8337
1260105,0.9999
1285464,0.0000
1252665,0.9999
1276816,0.0000
1273515,0.0000
1251431,0.0000
1770211,0.0000
1309291,0.0000
1294832,0.0000
1325584,0.0000
1251106,0.0000
1314558,0.0000
1303850,0.2989
1304678,1.0000
1251133,0.4263
1279314,0.0000
1924181,0.0000
1861308,0.0000
1253312,0.0000
1921300,0.0000
1855031,0.0000
1878467,0.0000
1290227,0.0000
1901835,0.0000
1325377,0.0000
1292893,0.0000
1248325,0.0000
1266557,0.0007
1273294,0.0002
1346995,0.8232
1315248,0.0000
1247414,0.2583
1291842,0.9981
1248886,0.0000
1308006,0.0000
1928108,0.0000
1252533,0.0000
1778075,0.1967
1247654,0.2335
1293468,0.0006
1260986,0.0000
1913123,0.0000
1252364,1.0000
1337544,0.0000
1716030,0.0000
1265356,0.0001
1391027,0.2622
1389090,0.9909
1776188,0.0000
1550086,0.0000
1740045,0.0000
1916124,1.0000
1370709,0.0000
1282380,0.6703
1256352,0.4116
1640060,0.0000
1249564,0.0008
1297793,0.0000
1595034,0.0000
1901143,0.0000
1849046,0.0000
1773242,0.0000
1289947,0.0000
1956174,0.0000
1909293,0.0000
1293133,0.0000
1337283,0.0000
1896164,1.0000
1291539,0.0000
1253453,0.0000
1885017,0.0000
1924066,0.9978
1295349,0.9611
1370569,0.9990
1249034,0.0000
1338471,1.0000
1320403,0.0857
1290235,0.0000
1441018,0.0000
1294627,0.0000
1882230,0.0000
1277860,0.0000
1389222,0.0000
1891055,0.9968
1299857,0.0115
1325988,0.0000
1300639,0.0000
1250635,0.0000
1530120,0.0000
1297169,0.0000
1353037,0.0000
1334879,0.9992
1391125,0.0000
1849035,0.0000
1265010,0.0000
1315082,0.0000
1298491,0.0216
1439027,0.0000
1946295,0.0000
1370703,0.5534
1894094,0.0000
1897038,0.0000
1260354,0.0000
1779056,0.0000
1247983,0.0000
1255827,0.0000
1811026,0.0000
1260236,0.0000
1281132,0.0000
1780460,0.0000
1248976,0.0000
1598031,0.0000
1673122,0.0000
1389401,0.0000
1312563,0.0424
1905171,1.0000
1250274,0.2220
1254294,0.8046
1882128,0.0000
1850188,0.0000
1259609,0.9944
1673096,0.9105
1315558,0.0000
1304831,0.0000
1281131,0.0000
1279487,0.0002
1654169,0.0001
1647070,0.0010
1261193,1.0000
1732102,0.9612
1260551,1.0000
1880408,0.9999
1259844,0.0000
1279547,0.9999
1314071,1.0000
1367584,0.0000
1780122,1.0000
1913156,0.0000
1292440,0.0000
1254391,0.0000
1289891,0.0000
1259541,0.0822
1422059,0.0000
1294215,0.9974
1979066,0.0000
1876428,0.0000
1297528,0.0000
1595154,0.0000
1293404,0.9998
1288119,0.0000
1290044,0.0000
1392047,0.0000
1368100,0.0000
1307755,0.0000
1336788,0.0000
1852062,0.0000
1249927,0.0000
1262069,0.0000
1304997,0.0000
1302141,0.9916
1249747,0.0000
1282664,0.0000
1294510,0.0000
1256313,0.0000
1394047,0.0000
1512085,0.0000
1300562,0.0000
1635123,0.0000
1311169,0.0000
1701183,0.0000
1300206,0.0000
1370134,0.0000
1251576,0.0000
1266785,0.0000
1280357,0.0000
1327826,0.9999
1951042,0.0000
1776357,0.0000
1276295,0.0000
1290089,0.0000
1880462,0.0000
1838115,0.0000
1305983,0.0000
1479130,0.9986
1254181,0.9958
1300000,0.0000
1249147,0.0000
1948138,0.0000
1780120,0.0000
1311552,0.0000
1253368,0.0048
1247589,0.0000
1892046,0.0000
1305298,0.0000
1290151,0.0000
1285017,0.0000
1319824,0.0000
1259259,0.0000
1956108,0.0000
1273602,0.9014
1250516,0.0000
1876308,0.9998
1254889,0.9995
1260113,0.4867
1643328,0.0000
1770288,0.0000
1261579,1.0000
1260312,0.9861
1892073,0.0000
1349902,0.0000
1916174,0.0000
1248084,0.9999
1264587,0.0000
1863072,0.0000
1317508,0.0000
1380058,0.0000
1333392,0.0000
1296345,0.0000
1293198,0.5921
1264106,0.0071
1290398,0.0000
1286363,0.9988
1261338,0.0000
1722029,0.8972
1304808,0.0000
1263919,0.0000
1390031,0.0000
1246420,0.0000
1301113,0.0000
1663033,0.0000
1280063,0.0000
1371170,0.9982
1273770,0.0000
1293945,0.0000
1959025,0.9997
1473025,0.9151
1291790,0.0000
1281511,0.0000
1246745,0.0000
1260358,0.0000
1256596,1.0000
1646034,0.9875
1264521,0.0000
1956062,0.0000
1250171,0.0000
1282869,0.0000
1890103,0.0001
1770879,0.0000
1265818,0.0180
1295968,0.0000
1250435,0.9999
1254346,0.0000
1294483,0.0000
1246606,0.0000
1549094,0.0000
1255400,0.0000
1810236,0.0092
1892243,0.0062
1247869,0.0000
1566064,0.0000
1296949,0.0000
1265459,0.0018
1889076,0.0007
1291317,0.0000
1780402,0.0000
1327514,0.0000
1276500,0.0000
1322912,0.9988
1554041,0.0001
1252777,0.0000
1863048,0.0000
1275369,0.9201
1860037,0.0000
1954063,0.0000
1926120,0.9962
1277135,0.0000
1662158,0.0000
1861088,0.0000
1262680,0.9716
1929034,0.6787
1282485,0.9329
1262368,0.0000
1256175,0.0000
1290219,0.0000
1940151,0.0000
1322979,1.0000
1310988,0.0000
1273906,0.0001
1373105,0.0000
1248892,0.0260
1281681,0.0000
1251060,0.0000
1288928,0.0000
1280768,0.0000
1300107,0.0000
1291349,0.0000
1322031,0.0000
1340231,0.0000
1254443,0.0000
1291996,0.0000
1893032,0.0000
1262231,0.9955
1284582,0.0000
1293050,0.0000
1255041,0.0000
1302871,0.9722
1300227,0.0000
1297419,0.0000
1327158,0.0000
1281285,0.0000
1325105,0.9991
1349523,0.0000
1945116,1.0000
1899119,0.0000
1295002,0.0000
1248345,0.0000
1315654,0.0000
1498032,0.0016
1248003,0.0003
1470081,0.0000
1835041,0.0000
1895256,0.0000
1314549,0.0000
1381106,0.0089
1260709,0.0000
1314254,0.0000
1375100,0.0000
1388025,0.0000
1331799,0.0000
1290543,0.0000
1249178,0.9987
1780360,0.0000
1897238,0.0000
1287886,0.0000
1316419,0.0000
1252451,0.0000
1898058,0.0017
1246962,0.0000
1319696,0.9997
1389045,0.1062
1267186,0.0000
1319912,0.0164
1862233,0.0249
1299631,0.0000
1336819,0.0000
1250157,0.0000
1293862,0.0000
1849041,0.0000
1339237,0.0000
1330320,0.0000
1299188,0.0000
1311496,0.9993
1294418,0.5550
1277735,0.0000
1285637,0.9970
1338408,0.0000
1946265,0.1091
1313011,0.0000
1304109,0.0000
1305002,0.0022
1323745,0.0000
1337292,0.0000
1924143,0.9956
1895262,0.0000
1279363,0.0000
1273593,0.0000
1342278,0.0000
1876642,0.0000
1926078,0.0000
1587043,0.0000
1852033,0.0000
1247921,0.0000
1329452,0.0000
1257609,0.9996
1246940,0.9865
1881343,0.0000
1335165,0.0000
1913352,0.0000
1253345,0.0000
1256057,0.0000
1861275,0.0000
1309870,0.9987
1861472,1.0000
1570038,0.1901
1248536,0.0000
1370393,0.0000
1267229,0.0000
1249535,0.0014
1936289,0.9992
1305540,0.0000
1376133,0.0000
1779046,0.0000
1272975,0.0000
1303914,0.0000
1444039,0.9992
1862325,0.0000
1775019,0.0000
1299766,0.0000
1342660,0.9994
1262681,0.9711
1380176,0.0000
1273233,0.0000
1247568,0.0000
1390125,0.0000
1847281,0.0000
1770355,0.0000
1337710,0.0002
1531089,1.0000
1314125,0.0000
1863032,0.0000
1916029,0.0000
1770254,0.9990
1661078,0.0096
1309147,0.0000
1770709,0.0000
1773167,0.0004
1279398,0.0000
1641300,0.0000
1321361,0.0000
1292079,0.0000
1703069,0.0000
1337251,0.0001
1448080,0.0000
1296099,0.0000
1889050,0.2019
1786071,0.0000
1248473,0.0000
1257408,0.0000
1254351,0.0000
1282902,0.0000
1320733,0.0000
1257885,0.0000
1258323,0.0000
1910207,0.0002
1284614,0.0000
1335884,0.0893
1265786,0.0000
1265526,0.0000
1372077,0.0000
1331480,0.0000
1644131,0.0000
1967043,0.0000
1303705,0.0000
1273354,0.0000
1517027,0.0000
1297927,1.0000
1533037,0.0000
1305478,0.0000
1777223,0.0000
1965102,0.0000
1249765,0.0000
1248161,0.0000
1257750,0.0000
1333336,0.0000
1876509,0.0133
1946260,0.0000
1298924,0.0000
1247559,0.0002
1286791,0.0000
1297495,0.0000
1281120,0.0000
1246974,0.0000
1339302,0.0000
1712077,0.0000
1346612,0.9997
1876155,0.7386
1955077,0.0000
1295305,1.0000
1315031,0.0000
1256332,1.0000
1673127,0.0000
1257710,0.0000
1334906,0.0000
1247438,0.0000
1348515,0.0000
1314152,0.0000
1260326,0.0000
1307588,0.0011
1274302,0.0000
1343847,0.0000
1566030,0.0000
1302418,1.0000
1247372,0.0000
1309403,0.0000
1320197,0.0000
1366302,0.0000
1248803,0.0000
1701104,0.0000
1467065,0.0000
1247239,0.0000
1264354,0.0000
1271383,0.0001
1296912,0.0000
1890146,0.0000
1299034,0.9630
1375064,0.0000
1283855,0.9998
1940198,0.0000
1310119,0.0000
1644126,0.0152
1258160,0.0000
1289027,0.0000
1348640,0.0000
1303049,0.0000
1880626,0.0000
1283394,0.0000
1247652,0.0000
1277710,0.9975
1342918,0.0000
1300178,0.0018
1294085,0.0000
1262922,0.0000
1255801,0.0000
1293013,0.0000
1927117,0.0000
1946049,0.0000
1890211,0.0000
1280985,0.0000
1770299,0.0000
1389207,0.0000
1783040,0.0000
1848313,0.0000
1282444,0.0000
1305607,0.0712
1321365,0.0000
1248360,0.0000
1342279,0.0010
1736035,0.0000
1323106,1.0000
1283305,0.9582
1303637,0.0000
1341085,0.0000
1777309,0.0000
1249173,0.0000
1366387,0.0000
1928219,0.0000
1247970,0.0000
1309314,0.0000
1262133,0.0000
1294351,1.0000
1261717,0.0000
1547168,0.0011
1254062,0.0000
1255987,0.0000
1847321,0.0000
1292764,0.0000
1883048,0.0000
1291433,0.0000
1255347,0.0001
1589059,0.0000
1906390,0.0000
1304387,0.0000
1283302,0.0000
1348516,0.0000
1376149,0.0000
1247722,0.0000
1294673,0.0000
1906561,0.0000
1904268,0.0001
1310227,0.0000
1552066,0.0000
1439025,0.0000
1337221,1.0000
1296760,0.0000
1929024,1.0000
1421029,0.0006
1441078,0.0000
1702110,0.0000
1246417,0.0000
1344403,0.0000
1316330,0.0000
1280379,0.0000
1311642,0.0146
1881037,1.0000
1280271,0.0000
1506043,0.0000
1294872,0.0000
1246599,0.0000
1298313,0.9997
1561053,0.0000
1922276,0.0000
1897118,0.0000
1261963,0.9999
1281256,0.0000
1329424,0.0000
1944106,0.0000
1385060,0.0000
1291919,0.0001
1880498,0.0000
1317523,0.0000
1312159,0.0000
1280941,0.0000
1305276,0.6761
1300955,0.0000
1366578,0.9926
1294706,0.0000
1276034,0.9949
1246577,0.0000
1289794,0.9887
1761028,0.9828
1246654,0.0000
1303903,0.0000
1258094,0.0002
1431234,0.0000
1655123,0.0000
1448098,0.0000
1249215,0.0000
1291156,0.0000
1373067,0.7977
1909323,0.0000
1349300,0.2579
1325588,0.1179
1881153,0.0000
1851084,0.0000
1291928,0.0000
1579059,0.0000
1292926,0.0000
1324646,0.0000
1254524,0.0000
1290760,0.0000
1292248,0.0000
1291384,0.0000
1643255,0.0000
1527040,0.0205
1258979,0.0000
1408068,0.9996
1316461,0.9996
1289306,0.9965
1849117,0.0000
1847031,0.0000
1254767,0.0000
1319840,1.0000
1278429,0.0000
1447161,0.0000
1699036,0.0000
1562121,0.0000
1340514,0.0000
1259888,0.0000
1335091,0.9955
1847165,1.0000
1315707,0.0000
1356088,0.0000
1283281,0.0000
1367454,0.0000
1303611,0.0000
1333458,0.0000
1643290,0.9532
1347699,0.0000
1929234,0.0000
1317740,0.0000
1257807,0.0004
1324129,0.9852
1247672,0.0000
1967031,0.0001
1811052,0.0000
1334715,0.0000
1638053,0.0000
1273762,0.0004
1300179,1.0000
1300418,0.0000
1331902,0.0000
1448122,0.9999
1916264,0.0000
1929082,0.1387
1248104,0.0149
1913313,0.0000
1277913,0.0438
1921339,0.0000
1285317,0.9999
1247332,0.0000
1250791,0.0000
1297454,0.2602
1644038,0.0013
1337440,0.4473
1301350,0.0001
1290072,0.0000
1451051,0.0000
1282310,0.0000
1308072,0.0000
1295672,0.0000
1299296,0.0000
1257122,0.0000
1275768,0.0000
1515077,0.0000
1282658,0.0000
1909354,0.0000
1293253,0.0000
1282671,0.0000
1258210,0.0000
1335572,0.0000
1255109,0.1643
1514071,0.0001
1395081,0.0000
1252034,0.0000
1349446,0.0000
1337850,0.0000
1339639,0.0000
1348592,0.0000
1315526,0.7719
1298949,0.0000
1265521,0.0000
1247692,0.0000
1257442,0.0000
1866030,0.0000
1880207,0.0000
1370242,0.0000
1266267,0.0000
1298384,0.0000
1749019,0.0000
1251536,1.0000
1248088,0.0000
1281902,0.0000
1305692,0.0000
1878753,0.0000
1267481,0.0000
1311122,0.0000
1250470,0.0174
1326457,0.0000
1898057,0.0000
1637072,0.7823
1876697,0.0000
1262478,0.0000
1251081,0.0000
1252547,0.0000
1501129,0.0000
1443091,0.0000
1943149,0.0000
1262062,0.0000
1246501,0.0000
1295062,0.8988
1253116,0.0000
1431209,0.0000
1566028,1.0000
1291034,0.0000
1517062,0.0000
1348266,0.0004
1248587,0.0000
1250901,0.0000
1267459,0.0599
1326151,0.9999
1892104,0.0000
1308237,0.0000
1249168,0.0000
1255522,0.0399
1367655,0.0000
1304513,0.0000
1280649,0.0000
1260420,0.0000
1881225,0.0001
1616030,0.0000
1303995,0.0000
1265578,0.9996
1303002,0.0000
1262798,0.0000
1621039,0.5594
1770232,0.0000
1252040,0.0634
1793066,0.0000
1322590,0.9997
1255834,0.0000
1965101,0.0000
1699061,1.0000
1673130,0.0000
1312220,0.0000
1290340,0.0000
1655210,0.9990
1285153,0.0000
1309600,0.0000
1301817,0.0000
1773154,0.0000
1916306,0.0000
1966083,0.0000
1431249,0.0000
1389172,0.0036
1318467,0.0000
1773108,0.0000
1252177,0.0000
1697030,0.0171
1254992,0.0000
1929063,1.0000
1300338,0.9742
1279096,0.0000
1372027,0.0001
1292870,0.0000
1770262,0.0000
1901941,0.0000
1292347,0.0000
1292228,0.0000
1955160,0.0000
1302199,0.9907
1302188,0.9932
1297649,0.0000
1327625,0.0000
1908417,0.0000
1347326,0.0000
1256568,0.4471
1316845,0.0000
1321116,1.0000
1947133,0.0000
1267191,0.0000
1313783,0.0000
1294636,0.0000
1381055,0.0000
1275316,0.0000
1644218,0.0000
1250674,0.0000
1780116,0.0000
1282649,0.0000
1595032,0.0000
1257463,0.0000
1579114,0.0000
1246387,0.0000
1248610,0.0000
1250315,0.0000
1297759,0.0000
1338512,0.0000
1304672,0.0000
1300870,0.0000
1253971,0.0000
1449078,0.0000
1916259,0.0000
1255150,0.0000
1252751,1.0000
1446081,0.0000
1615033,0.0000
1453032,0.0000
1327309,0.0000
1335433,0.0000
1280365,0.0000
1250599,0.0000
1297505,0.0000
1250082,0.0000
1265841,0.0000
1370150,0.0000
1432037,0.0000
1294743,0.9956
1931124,0.0000
1906584,0.0000
1328876,0.9977
1921320,0.0000
1273368,0.0000
1295282,0.0000
1317035,0.9748
1257229,0.1783
1912031,0.0000
1340475,0.0000
1263443,0.0000
1258309,1.0000
1246731,0.0000
1881257,0.0000
1466032,1.0000
1923231,0.0000
1338753,0.0000
1247898,0.0000
1366345,0.0000
1770702,0.7640
1343801,0.0000
1533187,0.0000
1304045,0.0000
1367558,0.0000
1296108,0.0000
1246671,0.0000
1281565,0.0000
1432076,0.0025
1252492,0.0002
1249104,0.0000
1618042,1.0000
1280069,0.0000
1265644,0.5501
1273650,0.0011
1604029,0.0004
1873050,0.0264
1341118,0.0000
1336239,0.0000
1293795,0.0000
1287754,0.0000
1302431,0.0000
1247891,0.0000
1790213,0.0000
1321166,1.0000
1290043,1.0000
1370977,0.0889
1367181,0.0000
1330448,0.0000
1325551,0.0000
1673047,0.0000
1302390,0.0000
1591021,0.0001
1256582,0.0000
1295522,0.0000
1341894,1.0000
1258371,0.0000
1249753,0.0000
1336646,0.0000
1861442,0.0000
1962038,0.0000
1248117,0.0001
1301647,0.0000
1311535,0.0000
1290919,0.0000
1295424,0.0000
1299158,0.0000
1299775,1.0000
1287069,0.0000
1449119,0.0000
1804030,0.0000
1894069,0.0000
1576018,0.0051
1309237,0.0000
1246273,0.0127
1908454,0.0000
1298875,0.0370
1392187,0.0000
1936192,0.0000
1347951,0.0000
1320166,1.0000
1253764,0.0000
1341370,1.0000
1310950,0.0000
1576053,0.0000
1624023,0.0000
1317492,0.6313
1899298,0.0000
1328105,1.0000
1817210,0.0000
1283117,0.0000
1385052,0.9999
1256091,0.0000
1309842,0.0000
1906608,0.0000
1386017,0.0000
1562145,0.0000
1286333,0.0000
1273466,0.0000
1906391,0.9501
1263365,0.0000
1390434,0.0000
1773340,0.0000
1280636,0.0000
1331536,0.0000
1450084,0.0000
1895028,0.0000
1318336,0.9958
1255724,0.0000
1274596,0.0000
1780128,0.0000
1296727,0.0022
1889200,0.0000
1319639,0.0000
1303184,0.0000
1952033,0.0000
1246486,0.0000
1346138,0.0000
1304695,0.0000
1331963,0.0000
1332932,0.0012
1780047,0.9754
1454051,0.0017
1334567,0.0000
1321144,0.0000
1292290,0.0000
1332278,0.0002
1897143,0.0000
1289880,0.9550
1879684,0.0038
1488061,0.0000
1283361,0.0000
1861402,0.0000
1344720,0.0004
1266521,0.9993
1278101,0.0000
1329446,0.0000
1283936,0.9993
1311041,0.0000
1303376,0.0000
1284629,0.0000
1349468,0.0000
1332657,0.0000
1923133,0.0000
1685017,0.0682
1249726,0.0000
1249800,0.0000
1394174,0.0000
1303222,0.0000
1951022,0.0000
1892149,1.0000
1290403,0.0000
1950114,0.0000
1967024,0.0000
1332466,0.0000
1281246,0.0000
1579110,0.9999
1900183,0.0000
1260604,0.0000
1850162,0.1038
1303964,0.0000
1249831,0.0000
1926153,0.0000
1250988,0.9281
1299579,0.0000
1311936,0.0000
1285482,0.0000
1348493,0.0000
1315624,0.0000
1299103,0.0000
1899145,0.0196
1248719,0.0000
1257763,0.0000
1936415,0.0000
1366403,0.0000
1533102,0.0000
1372201,0.0000
1431101,0.0000
1263782,0.0000
1280118,0.0000
1248930,0.0000
1330378,0.0000
1263244,0.9995
1291595,0.0000
1368270,0.9828
1246823,0.0000
1950034,0.0000
1886028,0.0000
1247155,0.0000
1323812,0.0000
1290100,0.0000
1297742,1.0000
1283618,0.0000
1371055,0.0000
1639098,0.9983
1897244,0.0000
1280699,0.0000
1312200,0.0000
1905415,0.0208
1260150,0.0000
1530193,1.0000
1391053,0.0000
1304482,0.0001
1309385,0.0000
1340348,0.0000
1253856,0.0000
1375073,0.0001
1656150,0.0258
1250688,0.0000
1345743,0.0000
1906468,0.0000
1298130,0.9990
1339709,0.0000
1337306,0.0000
1246381,0.0000
1922112,0.0014
1282455,0.0000
1916245,0.0000
1780246,0.0000
1948375,0.0000
1420050,0.0010
1776389,0.0000
1849170,0.0000
1770875,0.0000
1866111,0.0000
1273530,0.0000
1327945,0.0000
1287924,0.0482
1335756,0.9995
1304457,0.0000
1940157,0.0000
1341137,0.0000
1435050,0.0000
1311727,0.0000
1304922,0.0005
1304145,0.0000
1537084,0.0000
1472020,1.0000
1348264,0.0000
1510035,0.9970
1901704,0.0002
1337143,0.0000
1250911,0.0000
1263125,0.6156
1295406,0.0000
1329168,1.0000
1247509,0.0000
1376134,0.0000
1876415,0.0000
1813082,0.0000
1516088,0.0000
1284477,0.0000
1292601,0.0000
1340700,1.0000
1770682,0.0000
1293783,0.9999
1275592,0.0000
1484061,0.0000
1294816,0.0000
1303487,0.0000
1307601,0.0000
1536075,0.0000
1316446,0.0000
1334507,0.9926
1432023,0.0000
1260032,0.0000
1291632,0.0006
1299466,0.0000
1304501,0.9921
1302844,0.0000
1835051,0.0000
1896021,0.0000
1645157,0.0000
1255348,0.0000
1332406,0.0000
1277966,0.0000
1779042,0.0000
1326334,0.0000
1251155,0.0000
1266826,0.0000
1516019,1.0000
1246527,1.0000
1259412,0.9008
1372169,0.0000
1447107,0.0000
1266582,0.0000
1565069,0.0000
1578095,0.0000
1248633,0.0003
1645092,0.9998
1310952,0.0000
1336662,1.0000
1254406,0.0000
1330403,1.0000
1942099,0.0000
1331453,0.0000
1790222,0.0041
1299769,0.0000
1308424,0.0000
1341805,0.0000
1291101,0.0000
1348507,0.9987
1323071,0.9993
1282071,0.0000
1647048,1.0000
1942056,0.0000
1474020,1.0000
1810125,0.0000
1371100,0.0000
1553018,0.0000
1290093,0.0000
1901976,0.0000
1324785,0.0000
1329451,0.0000
1266599,0.0028
1770291,0.0000
1277909,0.0000
1299743,0.0000
1293214,0.0072
1304955,0.0000
1327803,0.0000
1826026,0.0000
